avg_order_value,total_spend,n_orders,avg_basket_size,unique_stores,coupon_usage_rate,avg_discount,weeks_active,order_per_week,push_group,active_period_num,avg_days_from_push,same_day_wakeup,used_deeper_discount,member_id,period_type
44.77272727272727,985.0,22,1.5454545454545454,7,0.8181818181818182,0.2909090909090909,12.0,1.8333333333333333,1,1,0.0,0,0,,active
57.5,115.0,2,2.0,1,1.0,0.25,1.0,2.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
29.0,145.0,5,1.0,1,0.8,0.24,4.428571428571429,1.129032258064516,1,1,0.0,0,0,,active
34.31578947368421,652.0,19,1.2105263157894737,5,0.3684210526315789,0.31842105263157894,23.285714285714285,0.8159509202453988,1,1,0.0,0,0,,active
35.333333333333336,212.0,6,1.3333333333333333,4,0.5,0.21666666666666667,9.142857142857142,0.65625,1,1,0.0,0,0,,active
29.0,58.0,2,1.0,1,1.0,0.25,1.5714285714285714,1.2727272727272727,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
32.0,224.0,7,1.1428571428571428,2,0.8571428571428571,0.25,1.8571428571428572,3.769230769230769,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
62.0,62.0,1,2.0,1,0.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
31.8,159.0,5,1.2,1,1.0,0.18,1.0,5.0,1,1,0.0,0,0,,active
30.2,151.0,5,1.0,4,1.0,0.22999999999999998,7.285714285714286,0.6862745098039216,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
34.0,782.0,23,1.1304347826086956,1,0.8260869565217391,0.26956521739130435,12.428571428571429,1.8505747126436782,1,1,0.0,0,0,,active
35.0,35.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
89.8,449.0,5,2.6,3,1.0,0.36,2.7142857142857144,1.8421052631578947,1,1,0.0,0,0,,active
22.5,135.0,6,1.0,2,1.0,0.2333333333333333,1.1428571428571428,5.25,1,1,0.0,0,0,,active
23.0,23.0,1,1.0,1,1.0,0.05,1.0,1.0,1,1,0.0,0,0,,active
137.0,137.0,1,6.0,1,0.0,0.6,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
38.666666666666664,116.0,3,1.3333333333333333,1,0.0,0.3499999999999999,1.4285714285714286,2.1,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
46.5,93.0,2,1.5,1,1.0,0.25,2.142857142857143,0.9333333333333333,1,1,0.0,0,0,,active
31.0,31.0,1,1.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
81.0,81.0,1,3.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
42.611111111111114,767.0,18,1.4444444444444444,4,0.8333333333333334,0.3416666666666667,15.571428571428571,1.1559633027522935,1,1,0.0,0,0,,active
34.25,137.0,4,1.25,1,1.0,0.25,4.285714285714286,0.9333333333333333,1,1,0.0,0,0,,active
52.8,264.0,5,1.8,1,1.0,0.24,9.714285714285714,0.5147058823529412,1,1,0.0,0,0,,active
56.0,56.0,1,2.0,1,1.0,0.4,1.0,1.0,1,1,0.0,0,0,,active
52.0,52.0,1,2.0,1,1.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
26.0,26.0,1,1.0,1,0.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
74.66666666666667,448.0,6,2.3333333333333335,1,0.8333333333333334,0.27499999999999997,5.285714285714286,1.135135135135135,1,1,0.0,0,0,,active
31.5,189.0,6,1.0,1,0.6666666666666666,0.25,2.7142857142857144,2.2105263157894735,1,1,0.0,0,0,,active
48.0,96.0,2,1.5,1,1.0,0.25,1.0,2.0,1,1,0.0,0,0,,active
99.0,99.0,1,3.0,1,0.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
56.0,56.0,1,2.0,1,0.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
59.0,59.0,1,2.0,1,1.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
52.0,104.0,2,2.0,2,0.5,0.3,1.0,2.0,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,0.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
64.0,64.0,1,2.0,1,1.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
195.0,585.0,3,7.0,2,1.0,0.26666666666666666,3.142857142857143,0.9545454545454546,1,1,0.0,0,0,,active
32.5,65.0,2,1.0,1,1.0,0.2,4.285714285714286,0.4666666666666667,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,0.0,0.35,1.0,1.0,1,1,0.0,0,0,,active
28.0,56.0,2,1.0,2,0.5,0.275,10.285714285714286,0.19444444444444442,1,1,0.0,0,0,,active
23.5,94.0,4,1.0,1,1.0,0.2,3.5714285714285716,1.1199999999999999,1,1,0.0,0,0,,active
26.897058823529413,1829.0,68,1.0,1,1.0,0.2338235294117647,45.142857142857146,1.5063291139240504,1,1,0.0,0,0,,active
26.0,26.0,1,1.0,1,1.0,0.1,1.0,1.0,1,1,0.0,0,0,,active
100.5,201.0,2,3.0,2,0.0,0.44999999999999996,6.142857142857143,0.3255813953488372,1,1,0.0,0,0,,active
96.0,96.0,1,3.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,0.0,0.35,1.0,1.0,1,1,0.0,0,0,,active
440.0,440.0,1,20.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
56.0,56.0,1,2.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
64.0,64.0,1,2.0,1,1.0,0.45,1.0,1.0,1,1,0.0,0,0,,active
59.0,59.0,1,2.0,1,1.0,0.44999999999999996,1.0,1.0,1,1,0.0,0,0,,active
51.25,205.0,4,1.75,3,0.5,0.2625,2.2857142857142856,1.75,1,1,0.0,0,0,,active
67.0,67.0,1,2.0,1,1.0,0.45,1.0,1.0,1,1,0.0,0,0,,active
27.0,81.0,3,1.0,1,0.6666666666666666,0.21666666666666667,1.0,3.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
25.92079207920792,2618.0,101,1.0297029702970297,4,0.8613861386138614,0.22920792079207922,21.857142857142858,4.620915032679738,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
56.0,56.0,1,2.0,1,1.0,0.45,1.0,1.0,1,1,0.0,0,0,,active
37.333333333333336,112.0,3,1.3333333333333333,2,0.6666666666666666,0.35000000000000003,3.857142857142857,0.7777777777777778,1,1,0.0,0,0,,active
25.0,25.0,1,1.0,1,1.0,0.1,1.0,1.0,1,1,0.0,0,0,,active
34.0,34.0,1,1.0,1,0.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
28.272727272727273,311.0,11,1.0,3,1.0,0.23636363636363636,1.8571428571428572,5.9230769230769225,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,0.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
96.0,96.0,1,3.0,1,1.0,0.6,1.0,1.0,1,1,0.0,0,0,,active
34.791666666666664,835.0,24,1.2916666666666667,3,0.5833333333333334,0.28958333333333336,21.142857142857142,1.135135135135135,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.0,1.0,1.0,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,0.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
58.0,58.0,1,2.0,1,0.0,0.35,1.0,1.0,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,0.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
52.0,52.0,1,2.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
42.90909090909091,472.0,11,1.2727272727272727,3,0.8181818181818182,0.29090909090909095,10.571428571428571,1.0405405405405406,1,1,0.0,0,0,,active
81.0,81.0,1,3.0,1,0.0,0.8,1.0,1.0,1,1,0.0,0,0,,active
87.0,87.0,1,3.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
35.0,175.0,5,1.4,1,1.0,0.21000000000000002,3.5714285714285716,1.4,1,1,0.0,0,0,,active
23.0,46.0,2,1.0,1,1.0,0.1,1.2857142857142858,1.5555555555555554,1,1,0.0,0,0,,active
58.0,58.0,1,2.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
33.833333333333336,203.0,6,1.0,3,1.0,0.2333333333333333,1.0,6.0,1,1,0.0,0,0,,active
57.0,171.0,3,2.0,2,0.0,0.2833333333333334,4.0,0.75,1,1,0.0,0,0,,active
35.0,35.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
38.0,38.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
28.0,56.0,2,1.0,1,1.0,0.225,1.0,2.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
31.0,31.0,1,1.0,1,1.0,0.0,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,0.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
58.0,58.0,1,2.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
31.0,31.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
221.0,221.0,1,8.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,0.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
58.0,116.0,2,2.0,1,0.0,0.32499999999999996,2.142857142857143,0.9333333333333333,1,1,0.0,0,0,,active
26.5,53.0,2,1.0,1,1.0,0.175,1.0,2.0,1,1,0.0,0,0,,active
94.0,188.0,2,3.5,1,1.0,0.275,1.0,2.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,0.0,0.4,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
25.0,50.0,2,1.0,2,1.0,0.15000000000000002,4.142857142857143,0.48275862068965514,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
27.0,162.0,6,1.0,1,1.0,0.225,1.0,6.0,1,1,0.0,0,0,,active
34.0,34.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
93.0,93.0,1,3.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
29.625,237.0,8,1.125,1,1.0,0.25,8.0,1.0,1,1,0.0,0,0,,active
33.2,166.0,5,1.0,2,0.8,0.21000000000000002,6.142857142857143,0.813953488372093,1,1,0.0,0,0,,active
31.0,31.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
64.0,64.0,1,2.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
58.0,58.0,1,2.0,1,0.0,0.45,1.0,1.0,1,1,0.0,0,0,,active
67.0,67.0,1,2.0,1,0.0,0.55,1.0,1.0,1,1,0.0,0,0,,active
28.0,56.0,2,1.0,2,0.5,0.275,23.285714285714285,0.08588957055214724,1,1,0.0,0,0,,active
43.166666666666664,259.0,6,1.6666666666666667,1,1.0,0.19999999999999998,2.142857142857143,2.8000000000000003,1,1,0.0,0,0,,active
39.25,157.0,4,1.25,1,0.75,0.25,2.7142857142857144,1.4736842105263157,1,1,0.0,0,0,,active
203.0,203.0,1,7.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
58.0,58.0,1,2.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
96.0,96.0,1,3.0,1,0.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
27.782608695652176,639.0,23,1.0434782608695652,1,0.782608695652174,0.25869565217391305,23.142857142857142,0.9938271604938271,1,1,0.0,0,0,,active
27.5,55.0,2,1.0,2,0.5,0.175,5.285714285714286,0.3783783783783784,1,1,0.0,0,0,,active
28.0,56.0,2,1.0,1,1.0,0.2,3.142857142857143,0.6363636363636364,1,1,0.0,0,0,,active
30.5,61.0,2,1.0,1,1.0,0.2,1.0,2.0,1,1,0.0,0,0,,active
35.0,35.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
93.0,93.0,1,3.0,1,0.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
99.66666666666667,299.0,3,3.3333333333333335,3,0.6666666666666666,0.2333333333333333,7.428571428571429,0.40384615384615385,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
67.0,67.0,1,2.0,1,0.0,0.6,1.0,1.0,1,1,0.0,0,0,,active
0.0,0.0,1,0.0,1,0.0,0.0,1.0,1.0,1,1,0.0,0,0,,active
58.0,58.0,1,2.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
64.0,64.0,1,2.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
27.4,137.0,5,1.0,2,0.8,0.24,2.4285714285714284,2.058823529411765,1,1,0.0,0,0,,active
27.625,221.0,8,1.0,1,1.0,0.17500000000000002,12.714285714285714,0.6292134831460674,1,1,0.0,0,0,,active
30.5,61.0,2,1.0,1,1.0,0.225,1.0,2.0,1,1,0.0,0,0,,active
32.0,64.0,2,1.0,1,0.0,0.3,1.0,2.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
59.0,59.0,1,2.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
61.666666666666664,185.0,3,2.0,2,0.6666666666666666,0.3833333333333333,5.0,0.6,1,1,0.0,0,0,,active
59.0,59.0,1,2.0,1,1.0,0.35,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
23.0,23.0,1,1.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
46.0,46.0,1,2.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
64.0,64.0,1,2.0,1,0.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
119.0,119.0,1,4.0,1,1.0,0.55,1.0,1.0,1,1,0.0,0,0,,active
70.0,70.0,1,2.0,1,1.0,0.5,1.0,1.0,1,1,0.0,0,0,,active
26.5,53.0,2,1.0,1,1.0,0.175,1.0,2.0,1,1,0.0,0,0,,active
70.0,70.0,1,2.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
30.5,122.0,4,1.0,2,1.0,0.225,11.714285714285714,0.34146341463414637,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.0,1.0,1.0,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
29.5,118.0,4,1.0,1,1.0,0.225,2.0,2.0,1,1,0.0,0,0,,active
31.0,31.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
119.0,119.0,1,4.0,1,1.0,0.55,1.0,1.0,1,1,0.0,0,0,,active
74.0,148.0,2,2.5,1,0.0,0.35,3.142857142857143,0.6363636363636364,1,1,0.0,0,0,,active
31.0,31.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
30.0,90.0,3,1.0,1,1.0,0.2333333333333333,3.5714285714285716,0.84,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
26.0,26.0,1,1.0,1,1.0,0.1,1.0,1.0,1,1,0.0,0,0,,active
41.42857142857143,290.0,7,1.4285714285714286,1,0.42857142857142855,0.2928571428571428,9.714285714285714,0.7205882352941178,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
96.66666666666667,290.0,3,3.6666666666666665,2,1.0,0.35000000000000003,4.0,0.75,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
34.0,34.0,1,1.0,1,1.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
32.54545454545455,358.0,11,1.0,3,0.8181818181818182,0.25,4.857142857142857,2.2647058823529416,1,1,0.0,0,0,,active
64.0,64.0,1,2.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
32.0,64.0,2,1.0,1,1.0,0.2,2.4285714285714284,0.823529411764706,1,1,0.0,0,0,,active
29.0,58.0,2,1.0,1,1.0,0.225,1.0,2.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,0.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
53.0,53.0,1,2.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
26.75,107.0,4,1.0,1,1.0,0.15,1.0,4.0,1,1,0.0,0,0,,active
25.0,25.0,1,1.0,1,1.0,0.1,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
30.615384615384617,398.0,13,1.0,1,0.8461538461538461,0.22692307692307695,7.857142857142857,1.6545454545454545,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
28.0,140.0,5,1.0,3,0.4,0.21000000000000002,8.0,0.625,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
25.0,175.0,7,1.0,1,1.0,0.2,1.8571428571428572,3.769230769230769,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
25.0,100.0,4,1.0,1,1.0,0.225,3.857142857142857,1.037037037037037,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,1.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
59.0,59.0,1,2.0,1,1.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
70.0,70.0,1,2.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
19.0,19.0,1,1.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
49.5,99.0,2,1.5,2,1.0,0.425,1.0,2.0,1,1,0.0,0,0,,active
81.5,163.0,2,2.5,1,1.0,0.275,1.1428571428571428,1.75,1,1,0.0,0,0,,active
23.5,47.0,2,1.0,1,1.0,0.07500000000000001,4.714285714285714,0.42424242424242425,1,1,0.0,0,0,,active
67.0,67.0,1,2.0,1,0.0,0.6,1.0,1.0,1,1,0.0,0,0,,active
56.0,56.0,1,2.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
41.0,41.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
99.0,99.0,1,3.0,1,1.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
26.0,26.0,1,1.0,1,0.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
27.7,277.0,10,1.0,3,1.0,0.225,15.285714285714286,0.6542056074766355,1,1,0.0,0,0,,active
29.0,145.0,5,1.0,1,1.0,0.21000000000000002,1.1428571428571428,4.375,1,1,0.0,0,0,,active
29.0,261.0,9,1.0,2,0.3333333333333333,0.23888888888888887,10.571428571428571,0.8513513513513514,1,1,0.0,0,0,,active
28.6,143.0,5,1.0,1,1.0,0.25,1.8571428571428572,2.692307692307692,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
22.0,22.0,1,1.0,1,1.0,0.05,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,0.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
35.733333333333334,536.0,15,1.1333333333333333,3,1.0,0.25,14.285714285714286,1.05,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
59.0,59.0,1,2.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
46.888888888888886,422.0,9,1.4444444444444444,4,1.0,0.24444444444444446,3.857142857142857,2.3333333333333335,1,1,0.0,0,0,,active
36.25,435.0,12,1.25,2,0.9166666666666666,0.2333333333333333,1.8571428571428572,6.461538461538462,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
72.0,72.0,1,2.0,1,1.0,0.55,1.0,1.0,1,1,0.0,0,0,,active
58.0,58.0,1,2.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
36.48888888888889,3284.0,90,1.3,6,0.8777777777777778,0.27055555555555555,56.0,1.6071428571428572,1,1,0.0,0,0,,active
39.0,78.0,2,1.5,2,0.0,0.175,1.0,2.0,1,1,0.0,0,0,,active
51.333333333333336,462.0,9,1.7777777777777777,1,0.5555555555555556,0.3111111111111111,6.285714285714286,1.4318181818181819,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
45.0,90.0,2,1.5,1,1.0,0.225,1.8571428571428572,1.0769230769230769,1,1,0.0,0,0,,active
105.0,105.0,1,3.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
84.6,423.0,5,3.0,1,1.0,0.25,6.571428571428571,0.7608695652173914,1,1,0.0,0,0,,active
35.0,35.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
61.0,122.0,2,2.0,1,1.0,0.47500000000000003,1.0,2.0,1,1,0.0,0,0,,active
81.0,81.0,1,3.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
30.5,61.0,2,1.0,1,1.0,0.225,1.0,2.0,1,1,0.0,0,0,,active
29.0,58.0,2,1.0,1,1.0,0.25,1.1428571428571428,1.75,1,1,0.0,0,0,,active
35.0,35.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,0.0,0.35,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,0.0,0.35,1.0,1.0,1,1,0.0,0,0,,active
29.0,58.0,2,1.0,2,1.0,0.2,1.2857142857142858,1.5555555555555554,1,1,0.0,0,0,,active
25.0,25.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
28.0,56.0,2,1.0,1,1.0,0.2,1.0,2.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
31.0,31.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
50.875,407.0,8,1.625,1,0.75,0.33125,4.857142857142857,1.647058823529412,1,1,0.0,0,0,,active
70.0,70.0,1,2.0,1,1.0,0.55,1.0,1.0,1,1,0.0,0,0,,active
22.0,22.0,1,1.0,1,1.0,0.05,1.0,1.0,1,1,0.0,0,0,,active
52.333333333333336,157.0,3,1.6666666666666667,1,0.6666666666666666,0.3333333333333333,4.0,0.75,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,0.0,0.4,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,0.0,0.35,1.0,1.0,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
28.0,224.0,8,1.0,3,1.0,0.24375,4.571428571428571,1.75,1,1,0.0,0,0,,active
52.0,52.0,1,2.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
26.0,26.0,1,1.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
58.5,117.0,2,2.0,2,1.0,0.225,42.142857142857146,0.04745762711864406,1,1,0.0,0,0,,active
102.0,102.0,1,3.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
118.0,118.0,1,4.0,1,1.0,0.55,1.0,1.0,1,1,0.0,0,0,,active
28.0,28.0,1,1.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
58.0,58.0,1,2.0,1,1.0,0.25,1.0,1.0,1,1,0.0,0,0,,active
64.0,64.0,1,2.0,1,0.0,0.45,1.0,1.0,1,1,0.0,0,0,,active
35.0,35.0,1,1.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
53.5,214.0,4,2.0,1,0.75,0.275,1.0,4.0,1,1,0.0,0,0,,active
27.0,81.0,3,1.0,1,1.0,0.20000000000000004,1.5714285714285714,1.9090909090909092,1,1,0.0,0,0,,active
58.0,232.0,4,2.0,4,1.0,0.225,3.857142857142857,1.037037037037037,1,1,0.0,0,0,,active
29.0,29.0,1,1.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
31.157894736842106,592.0,19,1.2105263157894737,2,0.7894736842105263,0.23684210526315788,34.714285714285715,0.5473251028806584,1,1,0.0,0,0,,active
168.0,168.0,1,6.0,1,1.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
116.0,116.0,1,4.0,1,1.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
32.0,32.0,1,1.0,1,1.0,0.2,1.0,1.0,1,1,0.0,0,0,,active
28.5,171.0,6,1.0,1,1.0,0.225,6.0,1.0,1,1,0.0,0,0,,active
56.0,56.0,1,2.0,1,1.0,0.15,1.0,1.0,1,1,0.0,0,0,,active
96.0,96.0,1,3.0,1,0.0,0.3,1.0,1.0,1,1,0.0,0,0,,active
52.07692307692308,677.0,13,1.7692307692307692,4,0.8461538461538461,0.3076923076923077,21.571428571428573,0.6026490066225165,1,1,0.0,0,0,,active
