spec,term,n,r2_within,coef,se,pvalue,group
binary_collapsed,post_X_treated,24760,0.007751327319110879,0.0006004836999735562,0.0017624612490737253,0.7333469520795108,binary
binary_collapsed,post_X_disp,24760,0.007751327319110879,-0.02238711833513774,0.003365732971790695,3.417577332243127e-11,binary
binary_collapsed,post_X_treated_X_disp,24760,0.007751327319110879,0.004052349362613546,0.005139395862335084,0.4304720192687581,binary
score_collapsed,post_X_treated,24760,0.0110403697860052,0.0017739401288492601,0.0016533382924564936,0.28337972117669086,score
score_collapsed,post_X_score,24760,0.0110403697860052,-0.0372084620540304,0.005197198928507636,1.0083045509645672e-12,score
score_collapsed,post_X_treated_X_score,24760,0.0110403697860052,0.005930251338108723,0.008132051202065733,0.46590748464707676,score
event_att,"C(rel_t, contr.treatment(base=-1))[-4]:treated",24760,0.0003567911565960369,0.0015847053098169428,0.003386252080863536,0.639830363299422,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[-3]:treated",24760,0.0003567911565960369,0.0016584628760067468,0.003211380411919739,0.6055889177442424,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",24760,0.0003567911565960369,-0.0007664229958459679,0.002798832419011315,0.7842284080224258,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",24760,0.0003567911565960369,0.0015061320114237657,0.0030590568395910812,0.6225056303590011,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",24760,0.0003567911565960369,-0.002167220669335932,0.003008426430585884,0.4713433442163044,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[3]:treated",24760,0.0003567911565960369,0.006092324770720968,0.00332731727857346,0.06719635631407384,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[4]:treated",24760,0.0003567911565960369,0.0021303732590893113,0.0035397952709053694,0.5473279637472634,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated",24760,0.011322265631274364,-0.0008282533792748285,0.002590736762896093,0.7492188557753057,event_study
