spec,term,n,r2_within,coef,se,pvalue,group
binary_collapsed,post_X_treated,21152,0.01532385469791453,-0.0006553146379186515,0.002919323240153481,0.8224051881919556,binary
binary_collapsed,post_X_disp,21152,0.01532385469791453,-0.03966652877204989,0.0051956822004984235,3.1530333899354446e-14,binary
binary_collapsed,post_X_treated_X_disp,21152,0.01532385469791453,-0.007887108067301455,0.01485008331089225,0.595383435181134,binary
score_collapsed,post_X_treated,21152,0.021416019576251943,-0.004763867348004881,0.004774102726929966,0.3184405068224616,score
score_collapsed,post_X_score,21152,0.021416019576251943,-0.07001397828702773,0.00800524986208216,0.0,score
score_collapsed,post_X_treated_X_score,21152,0.021416019576251943,-0.014821308148729144,0.02274019502263625,0.5146081787322649,score
event_att,"C(rel_t, contr.treatment(base=-1))[-4]:treated",21152,0.00023889669930587942,0.0052353896103896945,0.006355006183360035,0.4101154210375144,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[-3]:treated",21152,0.00023889669930587942,-0.008664509192106365,0.006123655290813156,0.15720847123991466,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",21152,0.00023889669930587942,0.0003505017709564989,0.005391812067900429,0.9481738977378713,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",21152,0.00023889669930587942,0.00037790942823429655,0.004303175549994209,0.9300255538915985,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",21152,0.00023889669930587942,-0.003462325012649472,0.004772402097204717,0.46821634826753766,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[3]:treated",21152,0.00023889669930587942,-0.0021625695732836476,0.006156868597834285,0.7254325175061158,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[4]:treated",21152,0.00023889669930587942,-0.001827879912295304,0.005920245350743076,0.7575355055477664,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated",21152,0.026422274157111958,0.0007994114478035446,0.005091230471228626,0.8752431782265888,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated",21152,0.026422274157111958,-0.006711001175945787,0.004527783523092897,0.1384109760001766,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",21152,0.026422274157111958,0.006590799816946297,0.004309308446958739,0.12627673175256104,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",21152,0.026422274157111958,-0.0021694172985685114,0.0030306420597279,0.4741610298111474,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",21152,0.026422274157111958,-0.0011571191065128344,0.0036940448190704907,0.754123765172312,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated",21152,0.026422274157111958,0.0016755779802696633,0.004732644596811547,0.7233320036964077,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated",21152,0.026422274157111958,-0.0002910900380588544,0.004098967717368904,0.9433908318561346,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",21152,0.026422274157111958,0.026987037739902693,0.02503647249462878,0.28117275975146483,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",21152,0.026422274157111958,-0.005141732269248157,0.02583211716763562,0.8422435049541168,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",21152,0.026422274157111958,-0.02400732665712716,0.021176568937042072,0.2570341179989306,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",21152,0.026422274157111958,0.00979483840391351,0.018686603923411167,0.6002086782021188,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",21152,0.026422274157111958,-0.01262391912139745,0.019730170783827244,0.5223397707251198,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",21152,0.026422274157111958,-0.020236730930933342,0.025690917803430538,0.43094295451805475,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",21152,0.026422274157111958,-0.01064464180726024,0.025912684042322377,0.681260666962257,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",21152,0.026422274157111958,0.021809403913681934,0.007916804651717154,0.005912602313298487,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",21152,0.026422274157111958,0.034576583132670445,0.008104096310977553,2.0549550742821054e-05,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",21152,0.026422274157111958,0.06076818484655694,0.00749730174947149,6.661338147750939e-16,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",21152,0.026422274157111958,-0.024839317734107184,0.005904178940393319,2.6731728149265166e-05,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",21152,0.026422274157111958,-0.0021589170900102907,0.006909798171278549,0.7547286315263899,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",21152,0.026422274157111958,0.0015292479377358693,0.007424400303739613,0.8368255581745081,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",21152,0.026422274157111958,-0.01604295630890951,0.007147480000319274,0.02487873202013291,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[-4]:treated",21152,0.03451538508293761,0.009552577502177402,0.008322124787527814,0.2511330588972509,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[-3]:treated",21152,0.03451538508293761,-0.006795286277030812,0.008514988101298502,0.4249199840026754,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[-2]:treated",21152,0.03451538508293761,0.0025554410886787214,0.006927266328445612,0.7122347658711226,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[1]:treated",21152,0.03451538508293761,0.0005279283580427131,0.00635005691216028,0.9337484413476942,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[2]:treated",21152,0.03451538508293761,-0.0049696987070466745,0.006408482874843593,0.4381209966387136,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[3]:treated",21152,0.03451538508293761,-0.004368386604770868,0.008751995660059754,0.6177291033755146,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[4]:treated",21152,0.03451538508293761,-0.004932580124419162,0.008385278656507872,0.5564195672856354,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_score",21152,0.03451538508293761,0.035741352918999034,0.038012282534158476,0.34717115927363906,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_score",21152,0.03451538508293761,-0.007390852034146958,0.04166127875661497,0.8592051396386933,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_score",21152,0.03451538508293761,-0.0214164702586648,0.03209811717996109,0.5046905709248639,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_score",21152,0.03451538508293761,0.02374447775057887,0.03413934229582083,0.4867927868048032,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_score",21152,0.03451538508293761,-0.017826443578444356,0.030891098428414296,0.5639387501957778,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_score",21152,0.03451538508293761,-0.031157840274267688,0.04556595274107324,0.4941636035934014,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_score",21152,0.03451538508293761,-0.02711139586659547,0.043040109744455185,0.5288079151522425,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[-4]:displacement_prob_centered",21152,0.03451538508293761,0.04476955130202596,0.012181289979415531,0.00024232105662425063,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[-3]:displacement_prob_centered",21152,0.03451538508293761,0.06270807708209086,0.012307932620618158,3.734665756649491e-07,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[-2]:displacement_prob_centered",21152,0.03451538508293761,0.09802994742833099,0.011631275725593708,0.0,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[1]:displacement_prob_centered",21152,0.03451538508293761,-0.041079902990792776,0.009503026206815346,1.597448706158744e-05,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[2]:displacement_prob_centered",21152,0.03451538508293761,-0.005500349766453798,0.011203809837455616,0.6235127142280286,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[3]:displacement_prob_centered",21152,0.03451538508293761,0.0015600462427457094,0.011773520880990053,0.8945952331692553,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[4]:displacement_prob_centered",21152,0.03451538508293761,-0.029528130821162055,0.011628227215121087,0.011162742870290732,event_study
